date,channel,is_promotion_day,promotion_name,traffic,orders,gmv,conversion_rate,average_order_value,refund_rate
2025-04-15,WeChat Content,True,Season Refresh,2772,70,35858.17,0.0253,512.26,0.0872
2025-04-15,Private Community,True,Season Refresh,2984,101,48085.6,0.0338,476.1,0.0898
2025-04-15,Organic App Traffic,True,Season Refresh,5208,113,49419.35,0.0217,437.34,0.0892
2025-04-16,Store Referral,False,,4513,127,60219.08,0.0281,474.17,0.0789
2025-04-16,SMS Marketing,False,,2761,100,45006.66,0.0362,450.07,0.0799
2025-04-16,WeChat Content,False,,3149,102,56232.48,0.0324,551.3,0.0732
2025-04-16,Private Community,False,,4012,176,87481.08,0.0439,497.05,0.088
2025-04-16,Organic App Traffic,False,,7185,193,105906.72,0.0269,548.74,0.0663
2025-04-17,Store Referral,False,,6409,218,89917.74,0.034,412.47,0.0861
2025-04-17,SMS Marketing,False,,3656,171,66979.02,0.0468,391.69,0.0972
2025-04-17,WeChat Content,False,,4913,181,69845.55,0.0368,385.89,0.0814
2025-04-17,Private Community,False,,5540,281,116791.55,0.0507,415.63,0.074
2025-04-17,Organic App Traffic,False,,10163,290,120060.09,0.0285,414.0,0.0861
2025-04-18,Store Referral,False,,7703,246,107268.93,0.0319,436.05,0.0886
2025-04-18,SMS Marketing,False,,5068,216,82770.49,0.0426,383.2,0.0787
2025-04-18,WeChat Content,False,,5377,206,76599.51,0.0383,371.84,0.0851
2025-04-18,Private Community,False,,6560,292,113979.85,0.0445,390.34,0.0831
2025-04-18,Organic App Traffic,False,,11910,360,163608.36,0.0302,454.47,0.0688
2025-04-19,Store Referral,False,,7736,261,96004.79,0.0337,367.83,0.0804
2025-04-19,SMS Marketing,False,,4586,202,77545.89,0.044,383.89,0.0776
2025-04-19,WeChat Content,False,,4830,174,62938.85,0.036,361.72,0.0742
2025-04-19,Private Community,False,,5940,276,96153.89,0.0465,348.38,0.0756
2025-04-19,Organic App Traffic,False,,9220,242,102602.39,0.0262,423.98,0.0839
2025-04-20,Store Referral,False,,7199,217,73905.8,0.0301,340.58,0.0813
2025-04-20,SMS Marketing,False,,4333,173,59352.71,0.0399,343.08,0.0699
2025-04-20,WeChat Content,False,,4394,163,60898.96,0.0371,373.61,0.0777
2025-04-20,Private Community,False,,5481,269,106651.75,0.0491,396.47,0.0697
2025-04-20,Organic App Traffic,False,,10927,357,126077.5,0.0327,353.16,0.097
2025-04-21,Store Referral,False,,5552,185,67334.4,0.0333,363.97,0.0709
2025-04-21,SMS Marketing,False,,2991,139,53308.01,0.0465,383.51,0.0742
2025-04-21,WeChat Content,False,,4277,168,66991.87,0.0393,398.76,0.0908
2025-04-21,Private Community,False,,4703,249,99677.33,0.0529,400.31,0.0789
2025-04-21,Organic App Traffic,False,,7582,235,90940.52,0.031,386.98,0.0959
2025-04-22,Store Referral,False,,4181,110,40751.7,0.0263,370.47,0.0814
2025-04-22,SMS Marketing,False,,2226,84,29343.65,0.0377,349.33,0.0765
2025-04-22,WeChat Content,False,,2799,86,29693.86,0.0307,345.28,0.0769
2025-04-22,Private Community,False,,3650,169,62984.38,0.0463,372.69,0.0782
2025-04-22,Organic App Traffic,False,,5650,131,47388.58,0.0232,361.74,0.0982
2025-04-23,Store Referral,False,,6420,173,58198.91,0.0269,336.41,0.0777
2025-04-23,SMS Marketing,False,,3275,133,45782.73,0.0406,344.23,0.0732
2025-04-23,WeChat Content,False,,3108,96,29097.9,0.0309,303.1,0.0601
2025-04-23,Private Community,False,,4896,198,60344.15,0.0404,304.77,0.0695
2025-04-23,Organic App Traffic,False,,7376,192,60117.03,0.026,313.11,0.0801
2025-04-24,Store Referral,False,,4842,153,50125.75,0.0316,327.62,0.0536
2025-04-24,SMS Marketing,False,,2941,114,37330.21,0.0388,327.46,0.0773
2025-04-24,WeChat Content,False,,2948,104,34349.67,0.0353,330.29,0.0879
2025-04-24,Private Community,False,,4249,220,73227.72,0.0518,332.85,0.0977
2025-04-24,Organic App Traffic,False,,6880,180,57423.48,0.0262,319.02,0.0925
2025-04-25,Store Referral,False,,4652,141,40077.33,0.0303,284.24,0.0641
2025-04-25,SMS Marketing,False,,2973,118,30980.44,0.0397,262.55,0.0909
2025-04-25,WeChat Content,False,,3108,101,26096.93,0.0325,258.39,0.0888
2025-04-25,Private Community,False,,3680,148,38922.9,0.0402,262.99,0.0748
2025-04-25,Organic App Traffic,False,,7228,203,54847.81,0.0281,270.19,0.0834
2025-04-26,Store Referral,False,,5332,139,37712.22,0.0261,271.31,0.0589
2025-04-26,SMS Marketing,False,,3204,110,30325.26,0.0343,275.68,0.075
2025-04-26,WeChat Content,False,,3397,101,27707.12,0.0297,274.33,0.092
2025-04-26,Private Community,False,,4314,177,46656.45,0.041,263.6,0.0848
2025-04-26,Organic App Traffic,False,,7074,187,53391.67,0.0264,285.52,0.0846
2025-04-27,Store Referral,False,,5796,159,56175.53,0.0274,353.31,0.1068
2025-04-27,SMS Marketing,False,,3554,140,49169.02,0.0394,351.21,0.0922
2025-04-27,WeChat Content,False,,4003,124,46868.53,0.031,377.97,0.0695
2025-04-27,Private Community,False,,4158,166,63093.51,0.0399,380.08,0.1047
2025-04-27,Organic App Traffic,False,,8719,234,84694.78,0.0268,361.94,0.1156
2025-04-28,Store Referral,False,,4030,112,43242.93,0.0278,386.1,0.062
2025-04-28,SMS Marketing,False,,2028,81,31658.99,0.0399,390.85,0.0558
2025-04-28,WeChat Content,False,,2618,75,31750.47,0.0286,423.34,0.0855
2025-04-28,Private Community,False,,3372,138,56129.7,0.0409,406.74,0.0792
2025-04-28,Organic App Traffic,False,,6298,171,60506.09,0.0272,353.84,0.0656
2025-04-29,Store Referral,False,,4336,137,49485.88,0.0316,361.21,0.0559
2025-04-29,SMS Marketing,False,,3345,143,52988.9,0.0428,370.55,0.0695
2025-04-29,WeChat Content,False,,3288,106,35442.43,0.0322,334.36,0.0798
2025-04-29,Private Community,False,,3596,144,51649.94,0.04,358.68,0.072
2025-04-29,Organic App Traffic,False,,7015,194,69947.21,0.0277,360.55,0.0922
2025-04-30,Store Referral,False,,5715,192,60940.67,0.0336,317.4,0.0827
2025-04-30,SMS Marketing,False,,3959,158,48638.7,0.0399,307.84,0.0845
2025-04-30,WeChat Content,False,,4265,141,44164.94,0.0331,313.23,0.0623
2025-04-30,Private Community,False,,5406,255,95373.19,0.0472,374.01,0.0888
2025-04-30,Organic App Traffic,False,,9054,231,83451.06,0.0255,361.26,0.0905
2025-05-01,Store Referral,True,Labor Day Sale,6907,217,69596.71,0.0314,320.72,0.085
2025-05-01,SMS Marketing,True,Labor Day Sale,4364,163,52394.28,0.0374,321.44,0.0698
2025-05-01,WeChat Content,True,Labor Day Sale,4874,147,47267.91,0.0302,321.55,0.0953
2025-05-01,Private Community,True,Labor Day Sale,5708,266,92330.97,0.0466,347.11,0.061
2025-05-01,Organic App Traffic,True,Labor Day Sale,8658,235,77842.39,0.0271,331.24,0.0779
2025-05-02,Store Referral,False,,6400,231,89314.64,0.0361,386.64,0.0827
2025-05-02,SMS Marketing,False,,3972,163,54304.57,0.041,333.16,0.0597
2025-05-02,WeChat Content,False,,4545,168,60145.64,0.037,358.01,0.0624
2025-05-02,Private Community,False,,5622,283,99422.17,0.0503,351.32,0.0828
2025-05-02,Organic App Traffic,False,,11583,286,98203.99,0.0247,343.37,0.0497
2025-05-03,Store Referral,False,,5482,192,76830.11,0.035,400.16,0.083
2025-05-03,SMS Marketing,False,,3843,134,49374.23,0.0349,368.46,0.0904
2025-05-03,WeChat Content,False,,3870,148,54383.25,0.0382,367.45,0.0984
2025-05-03,Private Community,False,,6273,290,106034.12,0.0462,365.63,0.0914
2025-05-03,Organic App Traffic,False,,8928,258,101179.52,0.0289,392.17,0.0589
2025-05-04,Store Referral,False,,5950,181,66238.2,0.0304,365.96,0.105
2025-05-04,SMS Marketing,False,,3422,131,51442.13,0.0383,392.69,0.0955
2025-05-04,WeChat Content,False,,4038,132,51972.24,0.0327,393.73,0.1099
2025-05-04,Private Community,False,,5223,217,82959.54,0.0415,382.3,0.0787
2025-05-04,Organic App Traffic,False,,8533,209,75114.24,0.0245,359.4,0.0862
2025-05-05,Store Referral,False,,5240,163,56145.6,0.0311,344.45,0.0651
2025-05-05,SMS Marketing,False,,3255,135,48955.31,0.0415,362.63,0.0515
2025-05-05,WeChat Content,False,,4397,143,44093.98,0.0325,308.35,0.0935
2025-05-05,Private Community,False,,4740,239,72629.89,0.0504,303.89,0.079
2025-05-05,Organic App Traffic,False,,7926,225,75948.47,0.0284,337.55,0.1042
2025-05-06,Store Referral,False,,6702,249,78579.92,0.0372,315.58,0.0829
2025-05-06,SMS Marketing,False,,4505,197,58141.87,0.0437,295.14,0.0781
2025-05-06,WeChat Content,False,,4950,185,53575.39,0.0374,289.6,0.0686
2025-05-06,Private Community,False,,6023,326,110226.32,0.0541,338.12,0.0895
2025-05-06,Organic App Traffic,False,,10241,295,96980.16,0.0288,328.75,0.0655
2025-05-07,Store Referral,False,,8082,306,99968.46,0.0379,326.69,0.0835
2025-05-07,SMS Marketing,False,,4215,203,59539.43,0.0482,293.3,0.1036
2025-05-07,WeChat Content,False,,5356,242,72619.84,0.0452,300.08,0.0877
2025-05-07,Private Community,False,,6283,361,106394.77,0.0575,294.72,0.0768
2025-05-07,Organic App Traffic,False,,10076,336,103068.62,0.0333,306.75,0.0792
2025-05-08,Store Referral,False,,8422,300,88434.01,0.0356,294.78,0.085
2025-05-08,SMS Marketing,False,,4548,230,73447.94,0.0506,319.34,0.0733
2025-05-08,WeChat Content,False,,4519,211,58957.83,0.0467,279.42,0.0704
2025-05-08,Private Community,False,,5664,286,88676.83,0.0505,310.06,0.08
2025-05-08,Organic App Traffic,False,,8849,309,94094.52,0.0349,304.51,0.0627
2025-05-09,Store Referral,False,,6875,244,74521.57,0.0355,305.42,0.0691
2025-05-09,SMS Marketing,False,,4040,162,45180.25,0.0401,278.89,0.0902
2025-05-09,WeChat Content,False,,5707,204,60727.94,0.0357,297.69,0.0724
2025-05-09,Private Community,False,,6773,328,94684.27,0.0484,288.67,0.0871
2025-05-09,Organic App Traffic,False,,9877,274,68519.89,0.0277,250.07,0.094
2025-05-10,Store Referral,False,,8842,307,101669.53,0.0347,331.17,0.0863
2025-05-10,SMS Marketing,False,,4684,198,59965.41,0.0423,302.86,0.0809
2025-05-10,WeChat Content,False,,5403,212,72676.9,0.0392,342.82,0.0895
2025-05-10,Private Community,False,,6384,305,96856.84,0.0478,317.56,0.0669
2025-05-10,Organic App Traffic,False,,12649,351,124894.39,0.0277,355.82,0.0783
2025-05-11,Store Referral,False,,8386,309,99399.21,0.0368,321.68,0.0829
2025-05-11,SMS Marketing,False,,4987,227,86939.17,0.0455,382.99,0.0646
2025-05-11,WeChat Content,False,,6125,257,97956.52,0.042,381.15,0.065
2025-05-11,Private Community,False,,6282,321,119702.04,0.0511,372.9,0.1009
2025-05-11,Organic App Traffic,False,,12446,438,153379.15,0.0352,350.18,0.0725
2025-05-12,Store Referral,False,,7039,251,99402.93,0.0357,396.03,0.0663
2025-05-12,SMS Marketing,False,,4444,180,67233.83,0.0405,373.52,0.0835
2025-05-12,WeChat Content,False,,4410,161,59711.77,0.0365,370.88,0.0842
2025-05-12,Private Community,False,,5784,262,95682.19,0.0453,365.2,0.0793
2025-05-12,Organic App Traffic,False,,11116,340,123248.0,0.0306,362.49,0.0554
2025-05-13,Store Referral,False,,4553,151,56693.83,0.0332,375.46,0.0793
2025-05-13,SMS Marketing,False,,2928,131,57128.51,0.0447,436.1,0.0671
2025-05-13,WeChat Content,False,,3778,138,61717.63,0.0365,447.23,0.1064
2025-05-13,Private Community,False,,4494,240,89535.14,0.0534,373.06,0.0747
2025-05-13,Organic App Traffic,False,,9120,252,98414.81,0.0276,390.53,0.1014
2025-05-14,Store Referral,False,,5562,155,65682.96,0.0279,423.76,0.0755
2025-05-14,SMS Marketing,False,,3175,130,54398.15,0.0409,418.45,0.089
2025-05-14,WeChat Content,False,,3570,124,54495.02,0.0347,439.48,0.0742
2025-05-14,Private Community,False,,4252,186,78392.43,0.0437,421.46,0.0732
2025-05-14,Organic App Traffic,False,,7476,213,102322.32,0.0285,480.39,0.0889
2025-05-15,Store Referral,False,,6153,196,80534.53,0.0319,410.89,0.0609
2025-05-15,SMS Marketing,False,,3848,158,68546.36,0.0411,433.84,0.0973
2025-05-15,WeChat Content,False,,3790,128,47950.88,0.0338,374.62,0.0847
2025-05-15,Private Community,False,,4950,220,90284.14,0.0444,410.38,0.1041
2025-05-15,Organic App Traffic,False,,8793,243,94591.83,0.0276,389.27,0.0376
2025-05-16,Store Referral,False,,7097,210,83057.99,0.0296,395.51,0.1009
2025-05-16,SMS Marketing,False,,4051,168,69204.47,0.0415,411.93,0.104
2025-05-16,WeChat Content,False,,4248,147,57785.16,0.0346,393.1,0.0695
2025-05-16,Private Community,False,,5230,224,83649.47,0.0428,373.44,0.088
2025-05-16,Organic App Traffic,False,,10865,293,115121.68,0.027,392.91,0.0768
2025-05-17,Store Referral,False,,7166,196,82415.79,0.0274,420.49,0.0865
2025-05-17,SMS Marketing,False,,3717,134,47964.18,0.0361,357.94,0.0771
2025-05-17,WeChat Content,False,,4416,148,57538.17,0.0335,388.77,0.0978
2025-05-17,Private Community,False,,6023,259,99170.05,0.043,382.9,0.0841
2025-05-17,Organic App Traffic,False,,10211,258,107164.6,0.0253,415.37,0.0685
2025-05-18,Store Referral,False,,7250,244,97840.96,0.0337,400.99,0.0888
2025-05-18,SMS Marketing,False,,5021,196,66289.11,0.039,338.21,0.0926
2025-05-18,WeChat Content,False,,4975,162,59938.68,0.0326,369.99,0.0619
2025-05-18,Private Community,False,,5748,258,88731.47,0.0449,343.92,0.0986
2025-05-18,Organic App Traffic,False,,9957,263,97713.66,0.0264,371.53,0.0768
2025-05-19,Store Referral,False,,6227,251,89013.57,0.0403,354.64,0.0587
2025-05-19,SMS Marketing,False,,3921,179,61445.86,0.0457,343.27,0.0827
2025-05-19,WeChat Content,False,,4558,177,62475.11,0.0388,352.97,0.1156
2025-05-19,Private Community,False,,5957,301,107915.31,0.0505,358.52,0.0819
2025-05-19,Organic App Traffic,False,,10750,316,115695.37,0.0294,366.12,0.0797
2025-05-20,Store Referral,False,,5230,176,61281.87,0.0337,348.19,0.0827
2025-05-20,SMS Marketing,False,,3515,162,55749.31,0.0461,344.13,0.0923
2025-05-20,WeChat Content,False,,4378,136,42971.13,0.0311,315.96,0.0779
2025-05-20,Private Community,False,,5626,270,90591.67,0.048,335.52,0.0796
2025-05-20,Organic App Traffic,False,,8520,266,100541.4,0.0312,377.98,0.1009
2025-05-21,Store Referral,False,,5401,164,49856.73,0.0304,304.0,0.0917
2025-05-21,SMS Marketing,False,,3156,145,43910.15,0.0459,302.83,0.0509
2025-05-21,WeChat Content,False,,3790,139,48817.59,0.0367,351.21,0.0526
2025-05-21,Private Community,False,,4667,228,82582.61,0.0489,362.2,0.0984
2025-05-21,Organic App Traffic,False,,8105,202,70128.86,0.0249,347.17,0.1011
2025-05-22,Store Referral,False,,5586,173,52214.24,0.031,301.82,0.0715
2025-05-22,SMS Marketing,False,,3267,147,45386.01,0.045,308.75,0.0637
2025-05-22,WeChat Content,False,,3837,147,47686.83,0.0383,324.4,0.0877
2025-05-22,Private Community,False,,4548,228,72258.27,0.0501,316.92,0.1028
2025-05-22,Organic App Traffic,False,,7378,217,66471.91,0.0294,306.32,0.0823
2025-05-23,Store Referral,False,,4557,128,26737.49,0.0281,208.89,0.0843
2025-05-23,SMS Marketing,False,,3034,115,27780.24,0.0379,241.57,0.0912
2025-05-23,WeChat Content,False,,3244,109,25816.87,0.0336,236.85,0.1078
2025-05-23,Private Community,False,,3965,166,38853.37,0.0419,234.06,0.113
2025-05-23,Organic App Traffic,False,,7087,171,41954.09,0.0241,245.35,0.0904
2025-05-24,Store Referral,False,,4743,145,34426.75,0.0306,237.43,0.1037
2025-05-24,SMS Marketing,False,,3361,125,28471.1,0.0372,227.77,0.0948
2025-05-24,WeChat Content,False,,3853,108,26219.83,0.028,242.78,0.0741
2025-05-24,Private Community,False,,5408,225,56426.29,0.0416,250.78,0.0801
2025-05-24,Organic App Traffic,False,,8692,184,45496.35,0.0212,247.26,0.121
2025-05-25,Store Referral,False,,6408,219,55978.61,0.0342,255.61,0.0646
2025-05-25,SMS Marketing,False,,3690,145,36928.25,0.0393,254.68,0.0669
2025-05-25,WeChat Content,False,,3660,128,36261.16,0.035,283.29,0.0841
2025-05-25,Private Community,False,,4676,202,54962.88,0.0432,272.09,0.0711
2025-05-25,Organic App Traffic,False,,8284,240,63284.6,0.029,263.69,0.1271
2025-05-26,Store Referral,False,,6737,215,57980.05,0.0319,269.67,0.0932
2025-05-26,SMS Marketing,False,,3901,181,48606.12,0.0464,268.54,0.1059
2025-05-26,WeChat Content,False,,4349,163,49534.17,0.0375,303.89,0.078
2025-05-26,Private Community,False,,4685,245,68262.78,0.0523,278.62,0.0688
2025-05-26,Organic App Traffic,False,,9095,258,73023.59,0.0284,283.04,0.0964
2025-05-27,Store Referral,False,,4656,161,44147.93,0.0346,274.21,0.1033
2025-05-27,SMS Marketing,False,,3658,146,43996.5,0.0399,301.35,0.0713
2025-05-27,WeChat Content,False,,3593,137,40532.9,0.0381,295.86,0.0774
2025-05-27,Private Community,False,,4710,239,69195.81,0.0507,289.52,0.0799
2025-05-27,Organic App Traffic,False,,9816,280,81722.08,0.0285,291.86,0.0694
2025-05-28,Store Referral,False,,6544,237,63851.76,0.0362,269.42,0.0617
2025-05-28,SMS Marketing,False,,4202,178,51262.09,0.0424,287.99,0.072
2025-05-28,WeChat Content,False,,4771,178,51593.06,0.0373,289.85,0.0709
2025-05-28,Private Community,False,,5325,265,80448.27,0.0498,303.58,0.0806
2025-05-28,Organic App Traffic,False,,9331,257,68084.53,0.0275,264.92,0.1013
2025-05-29,Store Referral,False,,6776,244,74340.5,0.036,304.67,0.0869
2025-05-29,SMS Marketing,False,,4136,216,76186.38,0.0522,352.71,0.0997
2025-05-29,WeChat Content,False,,5220,197,56993.12,0.0377,289.31,0.0935
2025-05-29,Private Community,False,,5843,274,76512.88,0.0469,279.24,0.092
2025-05-29,Organic App Traffic,False,,8887,305,92516.84,0.0343,303.33,0.0782
2025-05-30,Store Referral,False,,7425,279,86341.27,0.0376,309.47,0.0759
2025-05-30,SMS Marketing,False,,4196,199,58702.2,0.0474,294.99,0.0705
2025-05-30,WeChat Content,False,,5448,200,57429.93,0.0367,287.15,0.0947
2025-05-30,Private Community,False,,6350,315,92808.65,0.0496,294.63,0.0825
2025-05-30,Organic App Traffic,False,,9354,284,87324.54,0.0304,307.48,0.073
2025-05-31,Store Referral,False,,7315,220,69510.0,0.0301,315.95,0.0706
2025-05-31,SMS Marketing,False,,4278,145,41527.8,0.0339,286.4,0.0588
2025-05-31,WeChat Content,False,,4769,160,52492.8,0.0336,328.08,0.1033
2025-05-31,Private Community,False,,6608,292,91788.9,0.0442,314.35,0.0964
2025-05-31,Organic App Traffic,False,,10866,298,82614.08,0.0274,277.23,0.0601
2025-06-01,Store Referral,False,,6558,208,56045.87,0.0317,269.45,0.0666
2025-06-01,SMS Marketing,False,,4302,171,43952.28,0.0397,257.03,0.0872
2025-06-01,WeChat Content,False,,4825,184,49676.02,0.0381,269.98,0.0688
2025-06-01,Private Community,False,,4522,200,52757.85,0.0442,263.79,0.0671
2025-06-01,Organic App Traffic,False,,10097,295,82878.4,0.0292,280.94,0.0596
2025-06-02,Store Referral,False,,5725,176,43773.17,0.0307,248.71,0.1137
2025-06-02,SMS Marketing,False,,3873,158,46421.55,0.0408,293.81,0.0748
2025-06-02,WeChat Content,False,,3749,136,35942.66,0.0363,264.28,0.0714
2025-06-02,Private Community,False,,4250,190,52613.65,0.0447,276.91,0.0999
2025-06-02,Organic App Traffic,False,,8813,264,64352.57,0.03,243.76,0.0943
2025-06-03,Store Referral,False,,5672,194,48321.38,0.0342,249.08,0.0946
2025-06-03,SMS Marketing,False,,3054,119,30796.89,0.039,258.8,0.0944
2025-06-03,WeChat Content,False,,4270,153,41866.13,0.0358,273.63,0.0913
2025-06-03,Private Community,False,,4428,207,58029.31,0.0467,280.33,0.0595
2025-06-03,Organic App Traffic,False,,7844,224,56360.22,0.0286,251.61,0.0929
2025-06-04,Store Referral,False,,4580,124,32497.97,0.0271,262.08,0.0937
2025-06-04,SMS Marketing,False,,2650,100,28073.18,0.0377,280.73,0.0736
2025-06-04,WeChat Content,False,,2923,88,24426.77,0.0301,277.58,0.0901
2025-06-04,Private Community,False,,5104,214,60941.17,0.0419,284.77,0.0955
2025-06-04,Organic App Traffic,False,,6988,180,49812.24,0.0258,276.73,0.0785
2025-06-05,Store Referral,False,,5396,168,57693.73,0.0311,343.42,0.1095
2025-06-05,SMS Marketing,False,,3459,128,44777.04,0.037,349.82,0.0738
2025-06-05,WeChat Content,False,,3989,143,47663.19,0.0358,333.31,0.081
2025-06-05,Private Community,False,,5040,206,69553.77,0.0409,337.64,0.0711
2025-06-05,Organic App Traffic,False,,8764,218,72984.41,0.0249,334.79,0.0998
2025-06-06,Store Referral,False,,6714,200,74139.41,0.0298,370.7,0.0803
2025-06-06,SMS Marketing,False,,2817,105,34213.44,0.0373,325.84,0.1015
2025-06-06,WeChat Content,False,,3622,120,41512.55,0.0331,345.94,0.0732
2025-06-06,Private Community,False,,4443,198,65943.17,0.0446,333.05,0.0617
2025-06-06,Organic App Traffic,False,,6760,178,66504.23,0.0263,373.62,0.0849
2025-06-07,Store Referral,False,,7478,233,86582.1,0.0312,371.6,0.0775
2025-06-07,SMS Marketing,False,,3443,138,59156.44,0.0401,428.67,0.0813
2025-06-07,WeChat Content,False,,4260,146,56210.1,0.0343,385.0,0.0625
2025-06-07,Private Community,False,,5085,198,75178.73,0.0389,379.69,0.0722
2025-06-07,Organic App Traffic,False,,10091,263,112797.64,0.0261,428.89,0.0717
2025-06-08,Store Referral,False,,6743,205,82024.79,0.0304,400.12,0.0614
2025-06-08,SMS Marketing,False,,3707,138,51416.08,0.0372,372.58,0.0859
2025-06-08,WeChat Content,False,,4195,134,48214.25,0.0319,359.81,0.0975
2025-06-08,Private Community,False,,4880,207,74859.95,0.0424,361.64,0.0824
2025-06-08,Organic App Traffic,False,,6718,157,61826.99,0.0234,393.8,0.0727
2025-06-09,Store Referral,False,,4824,140,51664.44,0.029,369.03,0.0805
2025-06-09,SMS Marketing,False,,3244,132,50815.82,0.0407,384.97,0.1108
2025-06-09,WeChat Content,False,,3332,106,46130.81,0.0318,435.2,0.0977
2025-06-09,Private Community,False,,4418,202,76149.05,0.0457,376.98,0.0878
2025-06-09,Organic App Traffic,False,,6980,163,64704.65,0.0234,396.96,0.085
2025-06-10,Store Referral,False,,4774,134,50313.58,0.0281,375.47,0.086
2025-06-10,SMS Marketing,False,,2779,113,45245.25,0.0407,400.4,0.0933
2025-06-10,WeChat Content,False,,3165,118,47124.29,0.0373,399.36,0.0878
2025-06-10,Private Community,False,,3861,171,62681.15,0.0443,366.56,0.1077
2025-06-10,Organic App Traffic,False,,6744,191,71499.08,0.0283,374.34,0.102
2025-06-11,Store Referral,False,,5215,149,54138.83,0.0286,363.35,0.1035
2025-06-11,SMS Marketing,False,,3964,156,65186.01,0.0394,417.86,0.0733
2025-06-11,WeChat Content,False,,3875,124,49539.73,0.032,399.51,0.0808
2025-06-11,Private Community,False,,3654,152,54156.27,0.0416,356.29,0.0845
2025-06-11,Organic App Traffic,False,,9143,237,93838.65,0.0259,395.94,0.0865
2025-06-12,Store Referral,False,,6211,181,57089.69,0.0291,315.41,0.0788
2025-06-12,SMS Marketing,False,,3474,136,43351.07,0.0391,318.76,0.0714
2025-06-12,WeChat Content,False,,3837,127,37898.65,0.0331,298.41,0.0775
2025-06-12,Private Community,False,,4475,192,62479.26,0.0429,325.41,0.0926
2025-06-12,Organic App Traffic,False,,8426,224,67255.12,0.0266,300.25,0.0823
2025-06-13,Store Referral,False,,5977,181,54070.43,0.0303,298.73,0.0804
2025-06-13,SMS Marketing,False,,3282,135,39396.68,0.0411,291.83,0.066
2025-06-13,WeChat Content,False,,4771,165,45360.37,0.0346,274.91,0.0807
2025-06-13,Private Community,False,,5568,237,72432.11,0.0426,305.62,0.0913
2025-06-13,Organic App Traffic,False,,11192,299,84217.81,0.0267,281.66,0.0866
2025-06-14,Store Referral,False,,7079,225,64104.85,0.0318,284.91,0.1172
2025-06-14,SMS Marketing,False,,4182,160,47731.22,0.0383,298.32,0.0562
2025-06-14,WeChat Content,False,,4572,164,41490.42,0.0359,252.99,0.0728
2025-06-14,Private Community,False,,5896,266,77892.76,0.0451,292.83,0.0888
2025-06-14,Organic App Traffic,False,,10281,282,79383.13,0.0274,281.5,0.0737
2025-06-15,Store Referral,False,,7073,213,59415.08,0.0301,278.94,0.0856
2025-06-15,SMS Marketing,False,,4085,149,41215.2,0.0365,276.61,0.0827
2025-06-15,WeChat Content,False,,5283,186,54944.22,0.0352,295.4,0.0867
2025-06-15,Private Community,False,,6203,267,78366.96,0.043,293.51,0.0837
2025-06-15,Organic App Traffic,False,,10820,277,81193.43,0.0256,293.12,0.0631
2025-06-16,Store Referral,False,,6016,234,65834.11,0.0389,281.34,0.0669
2025-06-16,SMS Marketing,False,,3961,178,54565.59,0.0449,306.55,0.0704
2025-06-16,WeChat Content,False,,4101,173,54293.65,0.0422,313.84,0.0742
2025-06-16,Private Community,False,,4241,217,64325.56,0.0512,296.43,0.0539
2025-06-16,Organic App Traffic,False,,8111,260,60428.28,0.0321,232.42,0.089
2025-06-17,Store Referral,False,,4689,141,44875.53,0.0301,318.27,0.0742
2025-06-17,SMS Marketing,False,,3378,164,48870.37,0.0485,297.99,0.0601
2025-06-17,WeChat Content,False,,3631,142,43858.47,0.0391,308.86,0.0946
2025-06-17,Private Community,False,,3428,180,56448.69,0.0525,313.6,0.0981
2025-06-17,Organic App Traffic,False,,6697,195,61023.97,0.0291,312.94,0.0789
2025-06-18,Store Referral,True,618 Mid-Year Sale,10499,229,71853.89,0.0218,313.77,0.0707
2025-06-18,SMS Marketing,True,618 Mid-Year Sale,4942,158,52869.59,0.032,334.62,0.0728
2025-06-18,WeChat Content,True,618 Mid-Year Sale,5645,145,45451.55,0.0257,313.46,0.0782
2025-06-18,Private Community,True,618 Mid-Year Sale,7521,262,92591.06,0.0348,353.4,0.0943
2025-06-18,Organic App Traffic,True,618 Mid-Year Sale,13960,272,77677.94,0.0195,285.58,0.0778
2025-06-19,Store Referral,False,,5723,174,54468.86,0.0304,313.04,0.0928
2025-06-19,SMS Marketing,False,,2723,105,30305.35,0.0386,288.62,0.0903
2025-06-19,WeChat Content,False,,4293,132,43162.55,0.0307,326.99,0.0836
2025-06-19,Private Community,False,,4570,186,60176.65,0.0407,323.53,0.0603
2025-06-19,Organic App Traffic,False,,8885,215,66059.82,0.0242,307.25,0.0881
2025-06-20,Store Referral,False,,4906,167,42805.8,0.034,256.32,0.1015
2025-06-20,SMS Marketing,False,,3022,128,35527.5,0.0424,277.56,0.0967
2025-06-20,WeChat Content,False,,3798,139,38314.56,0.0366,275.64,0.099
2025-06-20,Private Community,False,,4559,211,58654.17,0.0463,277.98,0.0845
2025-06-20,Organic App Traffic,False,,9047,270,79648.09,0.0298,294.99,0.0917
2025-06-21,Store Referral,False,,6299,213,59223.6,0.0338,278.05,0.0859
2025-06-21,SMS Marketing,False,,3461,152,40238.27,0.0439,264.73,0.0842
2025-06-21,WeChat Content,False,,4283,157,42212.58,0.0367,268.87,0.1036
2025-06-21,Private Community,False,,5267,242,63923.46,0.0459,264.15,0.0938
2025-06-21,Organic App Traffic,False,,8905,267,77359.06,0.03,289.73,0.0801
2025-06-22,Store Referral,False,,7405,207,58444.11,0.028,282.34,0.0939
