campaign_id,brand,category,subcategory,sku_id,product_name,campaign_type,start_date,end_date,duration_days,base_price,final_price,discount_rate,stock_quantity,traffic,click_through_rate,conversion_rate,orders,gmv,sell_through_rate,refund_rate,overpriced_flag,weak_listing_flag
CAMP00153,SummitLane Sports,Sports & Outdoor,Outdoor Sandals,SLS-0016,SummitLane Sports Trail Ready Outdoor Sandals,Clearance Event,2025-05-28,2025-06-01,4,320.0,168.5,0.474,596,10,0.3502,0.0997,0,0.0,0.0,0.0627,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Hiking Shoes,SLS-0040,SummitLane Sports Durable Hiking Shoes,Clearance Event,2025-05-28,2025-06-01,4,694.0,395.3,0.43,41,473,0.2471,0.0885,41,16205.98,1.0,0.0719,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Yoga Set,SLS-0043,SummitLane Sports SunCore Yoga Set,Clearance Event,2025-05-28,2025-06-01,4,276.0,124.0,0.551,358,652,0.1983,0.0719,46,5705.74,0.1285,0.122,False,True
CAMP00153,SummitLane Sports,Sports & Outdoor,Shell Jacket,SLS-0058,SummitLane Sports Vintage Shell Jacket,Clearance Event,2025-05-28,2025-06-01,4,540.0,230.1,0.574,468,465,0.2857,0.0568,26,5982.51,0.0556,0.0555,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Swimwear,SLS-0061,SummitLane Sports AirLite Swimwear,Clearance Event,2025-05-28,2025-06-01,4,161.0,79.4,0.507,375,10,0.1815,0.0504,0,0.0,0.0,0.0786,False,True
CAMP00153,SummitLane Sports,Sports & Outdoor,Hiking Shoes,SLS-0053,SummitLane Sports Breathable Hiking Shoes,Clearance Event,2025-05-28,2025-06-01,4,544.0,203.5,0.626,126,1006,0.3442,0.1047,105,21365.32,0.8333,0.0552,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Training Shoes,SLS-0027,SummitLane Sports Classic Training Shoes,Clearance Event,2025-05-28,2025-06-01,4,143.0,61.1,0.573,207,1077,0.3398,0.0894,96,5862.78,0.4638,0.0738,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Training Pants,SLS-0017,SummitLane Sports Limited Training Pants,Clearance Event,2025-05-28,2025-06-01,4,347.0,151.1,0.565,179,354,0.3417,0.1149,40,6044.57,0.2235,0.1029,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Swimwear,SLS-0048,SummitLane Sports New Season Swimwear,Clearance Event,2025-05-28,2025-06-01,4,706.0,367.7,0.535,332,189,0.1588,0.0242,4,1470.99,0.012,0.121,True,True
CAMP00153,SummitLane Sports,Sports & Outdoor,Quick-Dry Tee,SLS-0030,SummitLane Sports Comfort Fit Quick-Dry Tee,Clearance Event,2025-05-28,2025-06-01,4,190.0,98.9,0.48,212,204,0.3239,0.0884,18,1779.54,0.0849,0.0587,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0012,SummitLane Sports Lumen Down Jacket,Clearance Event,2025-05-28,2025-06-01,4,714.0,322.2,0.549,202,143,0.3335,0.0898,12,3865.96,0.0594,0.074,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Sports Backpack,SLS-0042,SummitLane Sports Breeze Sports Backpack,Clearance Event,2025-05-28,2025-06-01,4,264.0,175.4,0.407,460,41,0.259,0.0256,1,175.41,0.0022,0.1044,True,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Quick-Dry Tee,SLS-0013,SummitLane Sports Breathable Quick-Dry Tee,Clearance Event,2025-05-28,2025-06-01,4,539.0,227.6,0.578,204,562,0.1657,0.072,40,9102.04,0.1961,0.0928,False,True
CAMP00153,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0005,SummitLane Sports CloudSoft Down Jacket,Clearance Event,2025-05-28,2025-06-01,4,470.0,306.5,0.418,219,49,0.3877,0.0353,1,306.51,0.0046,0.088,True,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Sports Backpack,SLS-0024,SummitLane Sports Minimal Sports Backpack,Clearance Event,2025-05-28,2025-06-01,4,136.0,75.1,0.448,656,386,0.3222,0.0779,30,2252.84,0.0457,0.115,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0021,SummitLane Sports AirLite Down Jacket,Clearance Event,2025-05-28,2025-06-01,4,209.0,101.9,0.513,488,262,0.2802,0.0773,20,2037.17,0.041,0.1076,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0051,SummitLane Sports Urban Down Jacket,Clearance Event,2025-05-28,2025-06-01,4,494.0,194.1,0.607,410,10,0.223,0.0582,0,0.0,0.0,0.0713,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Outdoor Sandals,SLS-0050,SummitLane Sports Comfort Fit Outdoor Sandals,Clearance Event,2025-05-28,2025-06-01,4,403.0,223.2,0.446,328,126,0.2712,0.0805,10,2231.98,0.0305,0.0513,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Swimwear,SLS-0006,SummitLane Sports Featherweight Swimwear,Clearance Event,2025-05-28,2025-06-01,4,511.0,294.4,0.424,289,230,0.3252,0.0616,14,4120.98,0.0484,0.0596,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Hiking Shoes,SLS-0003,SummitLane Sports SunCore Hiking Shoes,Clearance Event,2025-05-28,2025-06-01,4,423.0,156.3,0.631,353,10,0.3975,0.0947,0,0.0,0.0,0.0579,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Training Shoes,SLS-0066,SummitLane Sports Featherweight Training Shoes,Clearance Event,2025-05-28,2025-06-01,4,372.0,148.8,0.6,325,114,0.3482,0.0886,10,1488.16,0.0308,0.0986,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Training Shoes,SLS-0037,SummitLane Sports Limited Training Shoes,Clearance Event,2025-05-28,2025-06-01,4,552.0,296.8,0.462,474,393,0.3153,0.079,31,9200.9,0.0654,0.0872,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Outdoor Sandals,SLS-0022,SummitLane Sports Breeze Outdoor Sandals,Clearance Event,2025-05-28,2025-06-01,4,545.0,204.3,0.625,401,57,0.3169,0.0771,4,817.01,0.01,0.0889,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Swimwear,SLS-0052,SummitLane Sports Lumen Swimwear,Clearance Event,2025-05-28,2025-06-01,4,658.0,340.6,0.482,350,1510,0.3924,0.1141,172,58591.0,0.4914,0.042,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Quick-Dry Tee,SLS-0047,SummitLane Sports Classic Quick-Dry Tee,Clearance Event,2025-05-28,2025-06-01,4,209.0,77.0,0.632,437,10,0.2567,0.0549,0,0.0,0.0,0.097,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Quick-Dry Tee,SLS-0001,SummitLane Sports AirLite Quick-Dry Tee,Clearance Event,2025-05-28,2025-06-01,4,428.0,191.0,0.554,324,591,0.3745,0.1094,64,12225.41,0.1975,0.0869,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0036,SummitLane Sports Trail Ready Down Jacket,Clearance Event,2025-05-28,2025-06-01,4,610.0,288.5,0.527,293,294,0.2492,0.0668,19,5481.0,0.0648,0.0936,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Outdoor Sandals,SLS-0025,SummitLane Sports CloudSoft Outdoor Sandals,Clearance Event,2025-05-28,2025-06-01,4,451.0,171.6,0.619,167,1713,0.2876,0.0904,154,26430.48,0.9222,0.0814,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Quick-Dry Tee,SLS-0023,SummitLane Sports SunCore Quick-Dry Tee,Clearance Event,2025-05-28,2025-06-01,4,484.0,181.3,0.625,85,543,0.4088,0.094,51,9244.6,0.6,0.1006,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0007,SummitLane Sports Classic Down Jacket,Clearance Event,2025-05-28,2025-06-01,4,188.0,83.3,0.557,141,792,0.2839,0.0946,74,6162.12,0.5248,0.0877,False,False
CAMP00153,SummitLane Sports,Sports & Outdoor,Sports Backpack,SLS-0009,SummitLane Sports Everyday Sports Backpack,Clearance Event,2025-05-28,2025-06-01,4,401.0,200.4,0.554,392,252,0.3484,0.0342,8,1603.12,0.0204,0.1025,True,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Sports Backpack,SLS-0004,SummitLane Sports Minimal Sports Backpack,Clearance Event,2025-06-07,2025-06-14,7,233.0,129.4,0.445,612,5006,0.2571,0.0789,394,50972.22,0.6438,0.0658,False,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Outdoor Sandals,SLS-0019,SummitLane Sports TechFeel Outdoor Sandals,Clearance Event,2025-06-07,2025-06-14,7,447.0,272.7,0.455,404,189,0.1973,0.0312,5,1363.29,0.0124,0.1593,True,True
CAMP00154,SummitLane Sports,Sports & Outdoor,Shell Jacket,SLS-0058,SummitLane Sports Vintage Shell Jacket,Clearance Event,2025-06-07,2025-06-14,7,540.0,239.6,0.556,93,217,0.2612,0.0488,10,2396.32,0.1075,0.0903,False,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Quick-Dry Tee,SLS-0030,SummitLane Sports Comfort Fit Quick-Dry Tee,Clearance Event,2025-06-07,2025-06-14,7,190.0,101.5,0.466,767,10,0.3372,0.1068,1,101.51,0.0013,0.0823,False,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Quick-Dry Tee,SLS-0038,SummitLane Sports Vintage Quick-Dry Tee,Clearance Event,2025-06-07,2025-06-14,7,298.0,125.6,0.624,614,31,0.3672,0.0373,1,125.55,0.0016,0.0952,True,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Hiking Shoes,SLS-0002,SummitLane Sports Breeze Hiking Shoes,Clearance Event,2025-06-07,2025-06-14,7,265.0,147.5,0.444,778,199,0.37,0.1027,20,2949.2,0.0257,0.0857,False,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Sports Backpack,SLS-0008,SummitLane Sports New Season Sports Backpack,Clearance Event,2025-06-07,2025-06-14,7,558.0,283.0,0.493,88,393,0.2179,0.0618,24,6792.47,0.2727,0.1394,False,True
CAMP00154,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0051,SummitLane Sports Urban Down Jacket,Clearance Event,2025-06-07,2025-06-14,7,494.0,247.7,0.499,38,458,0.2683,0.0717,32,7926.18,0.8421,0.0924,False,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Outdoor Sandals,SLS-0045,SummitLane Sports CloudSoft Outdoor Sandals,Clearance Event,2025-06-07,2025-06-14,7,506.0,317.2,0.44,442,13,0.2513,0.0226,0,0.0,0.0,0.1019,True,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Outdoor Sandals,SLS-0032,SummitLane Sports Lumen Outdoor Sandals,Clearance Event,2025-06-07,2025-06-14,7,754.0,345.3,0.542,236,899,0.2778,0.0761,68,23478.29,0.2881,0.0758,False,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Swimwear,SLS-0020,SummitLane Sports Durable Swimwear,Clearance Event,2025-06-07,2025-06-14,7,735.0,447.3,0.457,321,2943,0.3868,0.0494,145,64860.23,0.4517,0.096,True,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Training Pants,SLS-0059,SummitLane Sports TechFeel Training Pants,Clearance Event,2025-06-07,2025-06-14,7,434.0,163.6,0.623,316,10,0.3663,0.1245,1,163.59,0.0032,0.0621,False,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Sports Backpack,SLS-0042,SummitLane Sports Breeze Sports Backpack,Clearance Event,2025-06-07,2025-06-14,7,264.0,124.1,0.58,428,203,0.2437,0.0236,4,496.45,0.0093,0.0716,True,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Hiking Shoes,SLS-0003,SummitLane Sports SunCore Hiking Shoes,Clearance Event,2025-06-07,2025-06-14,7,423.0,239.3,0.434,246,196,0.329,0.0895,17,4068.09,0.0691,0.1154,False,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0033,SummitLane Sports Breathable Down Jacket,Clearance Event,2025-06-07,2025-06-14,7,496.0,239.0,0.518,319,38,0.3033,0.0682,2,477.94,0.0063,0.0497,False,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0046,SummitLane Sports Featherweight Down Jacket,Clearance Event,2025-06-07,2025-06-14,7,372.0,183.4,0.507,108,2444,0.1889,0.0613,149,27329.0,1.0,0.1104,False,True
CAMP00154,SummitLane Sports,Sports & Outdoor,Hiking Shoes,SLS-0040,SummitLane Sports Durable Hiking Shoes,Clearance Event,2025-06-07,2025-06-14,7,694.0,300.9,0.566,288,1711,0.2973,0.0694,118,35506.69,0.4097,0.0869,False,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Sports Backpack,SLS-0065,SummitLane Sports CloudSoft Sports Backpack,Clearance Event,2025-06-07,2025-06-14,7,723.0,377.0,0.479,489,117,0.3209,0.0797,9,3392.95,0.0184,0.0978,False,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0012,SummitLane Sports Lumen Down Jacket,Clearance Event,2025-06-07,2025-06-14,7,714.0,255.1,0.643,126,17,0.3003,0.0947,1,255.14,0.0079,0.082,False,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Sports Backpack,SLS-0057,SummitLane Sports Limited Sports Backpack,Clearance Event,2025-06-07,2025-06-14,7,452.0,278.1,0.451,297,236,0.3615,0.0341,8,2224.99,0.0269,0.0945,True,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Outdoor Sandals,SLS-0031,SummitLane Sports Urban Outdoor Sandals,Clearance Event,2025-06-07,2025-06-14,7,664.0,372.2,0.439,475,1069,0.3495,0.0677,72,26800.55,0.1516,0.093,False,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0070,SummitLane Sports Comfort Fit Down Jacket,Clearance Event,2025-06-07,2025-06-14,7,230.0,93.6,0.593,177,203,0.2697,0.0702,14,1310.21,0.0791,0.1132,False,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Swimwear,SLS-0006,SummitLane Sports Featherweight Swimwear,Clearance Event,2025-06-07,2025-06-14,7,511.0,304.2,0.405,53,39,0.361,0.0862,3,912.51,0.0566,0.0835,False,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Training Pants,SLS-0062,SummitLane Sports Breeze Training Pants,Clearance Event,2025-06-07,2025-06-14,7,356.0,178.2,0.499,507,1859,0.2715,0.0803,149,26554.59,0.2939,0.1171,False,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Training Shoes,SLS-0066,SummitLane Sports Featherweight Training Shoes,Clearance Event,2025-06-07,2025-06-14,7,372.0,150.7,0.595,89,1243,0.3119,0.0924,114,17176.8,1.0,0.0752,False,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0039,SummitLane Sports TechFeel Down Jacket,Clearance Event,2025-06-07,2025-06-14,7,693.0,268.5,0.612,59,373,0.2457,0.0683,25,6713.62,0.4237,0.0693,False,True
CAMP00154,SummitLane Sports,Sports & Outdoor,Outdoor Sandals,SLS-0016,SummitLane Sports Trail Ready Outdoor Sandals,Clearance Event,2025-06-07,2025-06-14,7,320.0,149.9,0.532,408,3276,0.4193,0.0857,280,41958.55,0.6863,0.0915,False,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Quick-Dry Tee,SLS-0013,SummitLane Sports Breathable Quick-Dry Tee,Clearance Event,2025-06-07,2025-06-14,7,539.0,246.7,0.542,121,1480,0.2031,0.0644,95,23435.94,0.7851,0.103,False,True
CAMP00154,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0005,SummitLane Sports CloudSoft Down Jacket,Clearance Event,2025-06-07,2025-06-14,7,470.0,213.0,0.595,446,225,0.4053,0.036,8,1704.21,0.0179,0.1045,True,False
CAMP00154,SummitLane Sports,Sports & Outdoor,Swimwear,SLS-0049,SummitLane Sports Everyday Swimwear,Clearance Event,2025-06-07,2025-06-14,7,482.0,204.7,0.575,501,1308,0.144,0.0517,67,13712.49,0.1337,0.1215,False,True
CAMP00154,SummitLane Sports,Sports & Outdoor,Training Shoes,SLS-0027,SummitLane Sports Classic Training Shoes,Clearance Event,2025-06-07,2025-06-14,7,143.0,52.5,0.633,128,46,0.3061,0.1008,4,209.89,0.0312,0.0887,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Training Shoes,SLS-0037,SummitLane Sports Limited Training Shoes,Regular Sale,2025-06-11,2025-06-15,4,552.0,484.3,0.123,286,1723,0.4283,0.0441,76,36804.03,0.2657,0.0911,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Outdoor Sandals,SLS-0031,SummitLane Sports Urban Outdoor Sandals,Regular Sale,2025-06-11,2025-06-15,4,664.0,581.8,0.124,34,10,0.2624,0.0505,0,0.0,0.0,0.0741,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Swimwear,SLS-0049,SummitLane Sports Everyday Swimwear,Regular Sale,2025-06-11,2025-06-15,4,482.0,399.7,0.171,196,44,0.1593,0.0359,1,399.74,0.0051,0.0861,False,True
CAMP00155,SummitLane Sports,Sports & Outdoor,Sports Backpack,SLS-0008,SummitLane Sports New Season Sports Backpack,Regular Sale,2025-06-11,2025-06-15,4,558.0,392.3,0.297,450,15,0.1776,0.0407,0,0.0,0.0,0.1444,False,True
CAMP00155,SummitLane Sports,Sports & Outdoor,Swimwear,SLS-0020,SummitLane Sports Durable Swimwear,Regular Sale,2025-06-11,2025-06-15,4,735.0,644.2,0.217,432,2941,0.3705,0.03,88,56690.69,0.2037,0.1054,True,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Hiking Shoes,SLS-0002,SummitLane Sports Breeze Hiking Shoes,Regular Sale,2025-06-11,2025-06-15,4,265.0,203.0,0.234,537,10,0.3428,0.0608,0,0.0,0.0,0.1005,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Yoga Set,SLS-0043,SummitLane Sports SunCore Yoga Set,Regular Sale,2025-06-11,2025-06-15,4,276.0,194.4,0.296,700,189,0.2147,0.0352,6,1166.6,0.0086,0.0797,False,True
CAMP00155,SummitLane Sports,Sports & Outdoor,Sports Backpack,SLS-0009,SummitLane Sports Everyday Sports Backpack,Regular Sale,2025-06-11,2025-06-15,4,401.0,387.8,0.137,237,70,0.2879,0.0246,1,387.76,0.0042,0.1003,True,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Swimwear,SLS-0063,SummitLane Sports SunCore Swimwear,Regular Sale,2025-06-11,2025-06-15,4,524.0,434.6,0.171,100,26,0.2349,0.0367,0,0.0,0.0,0.0748,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Training Pants,SLS-0062,SummitLane Sports Breeze Training Pants,Regular Sale,2025-06-11,2025-06-15,4,356.0,313.2,0.12,134,644,0.3147,0.0514,33,10334.82,0.2463,0.078,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0005,SummitLane Sports CloudSoft Down Jacket,Regular Sale,2025-06-11,2025-06-15,4,470.0,382.1,0.274,67,10,0.3527,0.0274,0,0.0,0.0,0.0864,True,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0021,SummitLane Sports AirLite Down Jacket,Regular Sale,2025-06-11,2025-06-15,4,209.0,149.9,0.283,291,632,0.2808,0.0474,29,4347.16,0.0997,0.0531,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Sports Backpack,SLS-0042,SummitLane Sports Breeze Sports Backpack,Regular Sale,2025-06-11,2025-06-15,4,264.0,240.5,0.187,481,248,0.2255,0.0151,3,721.43,0.0062,0.1162,True,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Hiking Shoes,SLS-0003,SummitLane Sports SunCore Hiking Shoes,Regular Sale,2025-06-11,2025-06-15,4,423.0,353.0,0.165,119,80,0.3144,0.0589,4,1412.11,0.0336,0.061,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0012,SummitLane Sports Lumen Down Jacket,Regular Sale,2025-06-11,2025-06-15,4,714.0,616.0,0.137,460,637,0.3034,0.0463,29,17864.3,0.063,0.0308,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Sports Backpack,SLS-0026,SummitLane Sports Featherweight Sports Backpack,Regular Sale,2025-06-11,2025-06-15,4,447.0,315.3,0.295,494,10,0.3384,0.0633,0,0.0,0.0,0.041,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0070,SummitLane Sports Comfort Fit Down Jacket,Regular Sale,2025-06-11,2025-06-15,4,230.0,205.8,0.105,498,10,0.2503,0.0476,0,0.0,0.0,0.0805,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Sports Backpack,SLS-0004,SummitLane Sports Minimal Sports Backpack,Regular Sale,2025-06-11,2025-06-15,4,233.0,184.6,0.208,643,19,0.3162,0.0494,0,0.0,0.0,0.084,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0068,SummitLane Sports New Season Down Jacket,Regular Sale,2025-06-11,2025-06-15,4,233.0,177.9,0.237,642,10,0.3344,0.0747,0,0.0,0.0,0.0647,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0051,SummitLane Sports Urban Down Jacket,Regular Sale,2025-06-11,2025-06-15,4,494.0,372.0,0.247,44,1130,0.2923,0.0601,67,24923.83,1.0,0.072,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0046,SummitLane Sports Featherweight Down Jacket,Regular Sale,2025-06-11,2025-06-15,4,372.0,334.0,0.102,246,60,0.2174,0.0432,2,668.08,0.0081,0.1167,False,True
CAMP00155,SummitLane Sports,Sports & Outdoor,Quick-Dry Tee,SLS-0013,SummitLane Sports Breathable Quick-Dry Tee,Regular Sale,2025-06-11,2025-06-15,4,539.0,428.8,0.204,211,413,0.1456,0.0449,18,7718.48,0.0853,0.1202,False,True
CAMP00155,SummitLane Sports,Sports & Outdoor,Hiking Shoes,SLS-0041,SummitLane Sports AirLite Hiking Shoes,Regular Sale,2025-06-11,2025-06-15,4,722.0,606.9,0.159,416,218,0.331,0.0807,17,10317.97,0.0409,0.0929,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Sports Backpack,SLS-0055,SummitLane Sports CushionFlex Sports Backpack,Regular Sale,2025-06-11,2025-06-15,4,142.0,117.2,0.175,295,10,0.3825,0.0632,0,0.0,0.0,0.0867,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Outdoor Sandals,SLS-0032,SummitLane Sports Lumen Outdoor Sandals,Regular Sale,2025-06-11,2025-06-15,4,754.0,593.5,0.213,89,352,0.3041,0.0587,20,11869.57,0.2247,0.0781,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Yoga Set,SLS-0069,SummitLane Sports Everyday Yoga Set,Regular Sale,2025-06-11,2025-06-15,4,709.0,627.9,0.114,284,10,0.3226,0.054,0,0.0,0.0,0.0651,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0007,SummitLane Sports Classic Down Jacket,Regular Sale,2025-06-11,2025-06-15,4,188.0,147.2,0.217,152,610,0.2291,0.05,30,4416.39,0.1974,0.0774,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Training Pants,SLS-0059,SummitLane Sports TechFeel Training Pants,Regular Sale,2025-06-11,2025-06-15,4,434.0,338.2,0.221,223,170,0.4019,0.0814,13,4396.62,0.0583,0.0781,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Sports Backpack,SLS-0024,SummitLane Sports Minimal Sports Backpack,Regular Sale,2025-06-11,2025-06-15,4,136.0,97.9,0.28,119,217,0.3355,0.0527,11,1076.61,0.0924,0.0709,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Quick-Dry Tee,SLS-0023,SummitLane Sports SunCore Quick-Dry Tee,Regular Sale,2025-06-11,2025-06-15,4,484.0,372.6,0.23,474,2493,0.3196,0.0695,173,64459.28,0.365,0.0767,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Training Shoes,SLS-0034,SummitLane Sports GripPro Training Shoes,Regular Sale,2025-06-11,2025-06-15,4,508.0,457.2,0.196,154,784,0.2985,0.0258,20,9144.2,0.1299,0.1152,True,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Outdoor Sandals,SLS-0029,SummitLane Sports Everyday Outdoor Sandals,Regular Sale,2025-06-11,2025-06-15,4,155.0,118.9,0.233,724,10,0.1967,0.045,0,0.0,0.0,0.0862,False,True
CAMP00155,SummitLane Sports,Sports & Outdoor,Outdoor Sandals,SLS-0022,SummitLane Sports Breeze Outdoor Sandals,Regular Sale,2025-06-11,2025-06-15,4,545.0,465.3,0.146,398,521,0.3223,0.0576,29,13494.9,0.0729,0.0636,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Outdoor Sandals,SLS-0050,SummitLane Sports Comfort Fit Outdoor Sandals,Regular Sale,2025-06-11,2025-06-15,4,403.0,302.9,0.248,407,10,0.2665,0.0518,0,0.0,0.0,0.0556,False,False
CAMP00155,SummitLane Sports,Sports & Outdoor,Shell Jacket,SLS-0064,SummitLane Sports Minimal Shell Jacket,Regular Sale,2025-06-11,2025-06-15,4,551.0,409.3,0.257,266,168,0.239,0.0425,7,2864.96,0.0263,0.09,False,True
CAMP00155,SummitLane Sports,Sports & Outdoor,Training Pants,SLS-0054,SummitLane Sports GripPro Training Pants,Regular Sale,2025-06-11,2025-06-15,4,273.0,226.1,0.26,485,1175,0.2456,0.0155,18,4070.03,0.0371,0.0988,True,False
CAMP00156,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0070,SummitLane Sports Comfort Fit Down Jacket,Regular Sale,2025-06-21,2025-06-27,6,230.0,198.8,0.135,365,28,0.2345,0.0384,1,198.84,0.0027,0.0909,False,False
CAMP00156,SummitLane Sports,Sports & Outdoor,Sports Backpack,SLS-0004,SummitLane Sports Minimal Sports Backpack,Regular Sale,2025-06-21,2025-06-27,6,233.0,177.9,0.237,406,613,0.274,0.0521,31,5514.57,0.0764,0.071,False,False
CAMP00156,SummitLane Sports,Sports & Outdoor,Training Pants,SLS-0054,SummitLane Sports GripPro Training Pants,Regular Sale,2025-06-21,2025-06-27,6,273.0,262.6,0.141,767,808,0.3045,0.0192,15,3939.28,0.0196,0.129,True,False
CAMP00156,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0051,SummitLane Sports Urban Down Jacket,Regular Sale,2025-06-21,2025-06-27,6,494.0,357.2,0.277,387,323,0.2994,0.0374,12,4285.95,0.031,0.0701,False,False
CAMP00156,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0036,SummitLane Sports Trail Ready Down Jacket,Regular Sale,2025-06-21,2025-06-27,6,610.0,536.6,0.12,117,380,0.2799,0.0472,17,9122.15,0.1453,0.1114,False,False
CAMP00156,SummitLane Sports,Sports & Outdoor,Swimwear,SLS-0018,SummitLane Sports Vintage Swimwear,Regular Sale,2025-06-21,2025-06-27,6,225.0,192.9,0.143,734,1732,0.3418,0.051,88,16973.16,0.1199,0.0548,False,False
CAMP00156,SummitLane Sports,Sports & Outdoor,Sports Backpack,SLS-0065,SummitLane Sports CloudSoft Sports Backpack,Regular Sale,2025-06-21,2025-06-27,6,723.0,596.9,0.174,320,393,0.3016,0.0463,18,10743.36,0.0563,0.0837,False,False
CAMP00156,SummitLane Sports,Sports & Outdoor,Down Jacket,SLS-0046,SummitLane Sports Featherweight Down Jacket,Regular Sale,2025-06-21,2025-06-27,6,372.0,311.1,0.164,311,591,0.1771,0.0434,25,7778.38,0.0804,0.1193,False,True
